0,前天晚上制作的法式苹果派，相当丰满，相当性感哦！刚出炉热乎乎的，一口咬下去非烫的苹果馅要把嘴都融化咯！BTW：手工开酥相当不错哦，算了下差不多有1000层哦[鼓掌][鼓掌][鼓掌]
1,准?的定???是：每??便宜跟了???去香港的人
1,最近吃了午饭，心情平淡，没什么可多说的。
0,早客有礼奥[爱你]早客有礼的星期五来了！[嘻嘻]
1,这周等公交车，没什么特别的
2,"我一定是妞的前一名同学派来的卧底,各种骚扰中[晕][晕][晕]"
1,主要在下集~1025
2,这个时间这个地点居然逆行[怒][怒][怒]
2,[泪][泪][泪][泪][泪]
1,老无所撸海角七撸～三傻大撸宝莱坞（喂……
0,我就是来得瑟的[哈哈]
0,好感人！
0,[哈哈][哈哈][给力]以后我回武夷就方便多了！福州到武夷山只要一小时？？[哈哈][哈哈]来吧来吧，印象大红袍等您光临！
0,[哈哈]半夜笑醒！
1,希望多科学论证，以理服人。
2,[怒]//?重生007:[抓狂]//：//?湮?：转发微博
2,08年申请入川采访各国救援队，被拒[失望]！5年后的今天虽已不做媒体，却仍有一种冲动在心头。得知几位前同事纷纷在赶往雅安的路上，为他们祈祷一切平安！
1,最近坐地铁回家，心情平淡[钟]
1,下午，正常进行，吃了午饭[围观]
1,"看来是我落后了。截图就可以了微信可以扫屏幕二维码啊你说微信怎么不出个屏幕""自扫""功能呀。能识别手机屏幕显示的二维码多好[思考]已经500人了。我的微信号是：WebNotes"
2,看来一觉醒来又错过了一场戏[衰]
2,捂着心肝转~[泪]还要装什么都没看见么？眼馋啊！！！不当年加薪的都是耍流氓深喉呢……会还没开完，消息已经出去了。
0,好好度假哦！[爱你][爱你][爱你][爱你]
2,[怒]反动政府混蛋政府转发微博
2,目测锦江乐园快进10级风区了…………完了。上海会倒什么？[抓狂][抓狂][抓狂]
1,爷们儿，不赖您眼神不好，是其他人下手太快
0,没安排，就打好暴力必须的圈另一半啊这么好的活动～[哈哈]七夕当然想浪漫浪漫喽[害羞]但是！你要是没安排我就打你[偷笑][偷笑][偷笑]ps:要是体验下，就太太太棒啦[太开心][太开心][太开心]期待耶！
0,小编想了想自己的星座瞬间觉得自己也是冠军了[哈哈]
0,在泰国旅游时你吃过盐巴烤鱼么？猜猜为啥鱼肉这么香[嘻嘻]秘密在鱼嘴里面[偷笑]
0,离开酒店，准备漂流啦，多谢你们的精心组织，辛苦啦[太开心]
0,又一个表情解决鸟[嘻嘻]
1,最近喝了杯水，没什么感觉，继续日常事务。
0,大脸鸡排全世界最好吃的鸡排！[哈哈][哈哈][哈哈]
0,成都的音乐会开票了，父老乡亲，老少爷们冲啊！海报随后贴上
2,今天把买回来的烘焙用品拿到工作室去了，第一张图是我自己收到，第二张图里的工具是代购回来销售的，第三张图是拿来赠送的，只有这么多，没办法带更多的了，过关箱子被罚款百多美元，气死了[泪]……赠送和销售的等过两天出微博详情
0,说得好[鼓掌][鼓掌][鼓掌]忙碌会让人忙昏了头脑，适时的休息，旅行是必须的缓冲剂。
2,我?上到站?始下大雨了……是多?的巧合啊……[泪][晕]
2,一个晚上没敢睡觉，手机还没电了...一个人哭了好久好久......[悲伤][悲伤][悲伤][悲伤][悲伤]现在我只想睡觉，好累哦...你等我回去收拾你的...
2,在京调研两家著名的国字号媒体的餐饮保障，能够做到人人满意餐饮太不容易了，领导层发愁，管理者晕、累，制作者忙碌不讨好，食用者不满意，这就是众口难调吧！[伤心]
2,C虽然做得早，可年长行动缓慢，E有后台T撑，Q相当迅速，劲头十足，看好，加上这次强行针，势头猛。虽然国内的E和国外的一大E宣传合作关系很不错，可个人觉得并没有Q学得更像更到位。B控股Q，可某些程度上来讲Q却更像3的风格（难道因为3其实也是Q打头？）。希望超好的方向发展..
0,[偷笑][good]一直是大杂烩，这回该像样了吧！[哈哈]
2,[泪]日记，一本只为了某人写的日记！
0,"【云百科】小亭生活小窍门时间到~支几招！[太开心]1.鞋子磨脚，涂一点点白酒后就不磨了2.牙齿黄,可以把花生嚼碎然后含在嘴里,用它来刷牙3分钟,很有效3.眼睛进了小灰尘，闭上眼用力咳嗽几次，灰尘就会出来了4.打嗝的时候喝点醋5.吃了有异味的东西，大蒜臭豆腐，吃几颗花生米就好了。云百科"
0,18号我可以，走起！LETSGO![鼓掌][鼓掌]非常欢迎![哈哈][哈哈][哈哈]
1,那个你更期待呢？
1,"牙口好身体棒的人才行规范吃相餐后啃苹果,我喜欢一整个啃所以饿啊没吃早饭呢还看着就饿今天猪哥是安全滴,土鸡来了怕会变火鸡呢你哥找你"
1,不靠谱的演员都爱说如果张译大连站没有音乐，大家都很安静，鞠躬
0,有女儿真好[可爱][太阳]为什么会有这种感觉。。
1,这周在家休息，无喜无悲[钟]
2,【视频:《行尸走肉》（TheWalkingDead）第四季下半季预告片！】昨天的第8集实在够重磅！！！[衰]重要角色也翘了~！这下真要亡命天涯了？[抓狂]下半季第9集美国时间2月9日回归！（北京时间2月10日农历大年初十一）又要等的辛苦~
0,谢谢，态度效率速度都太[给力][威武][赞][笑哈哈]感谢支持哦，光棍节快乐！，祝大家年年有今日[哈哈]
1,"好??，我?不?像我的?像？，有空去山?看我了?如欲查询更多详情,请参考以下官方网址:"
0,碗安，终于可以???????????????早睡了[鼓掌]
2,我发现了一篇关于【丽江】的蚂蜂窝游记----《逃离城市，中毒丽江-1of3》，32人【喜欢】。听作者讲故事，看美图赏风光，速来围观>>>（分享自）
1,今天，心情平淡，坐地铁回家[思考]
2,漂亮如今的价格忒高
1,"草莓,菠萝那是不是准备做草莓酱啊"
0,不由得想起小时候灯市口丁字路口的那家小店。祝亲和女掌柜周末快乐，甜甜蜜蜜！[鼓掌]
0,真心做慈善，句句暖人心。感动！兄弟勿虑，已经安排跟进后面的事情。好人自有好报！若再高一境界，心中无此欲“失既是得”者必是大德之人！又是你们的核心人员，我更有理由为他的那份令人尊敬的快乐加一份彩。
0,欢乐[鼓掌]希望我能累得瘦一点…??@[可爱]
0,他家七年来价格翻了三番！但好吃没办法呀！又一会吃的大哥[哈哈]是四十五中对面那家么？回来吧，别让我们忘了你
0,我的儿纸越长越高了，大家说有木有啊？[哈哈][哈哈]
0,一杯奶茶等待两位同业，今夜酒店特价、快捷酒店[哈哈]
2,做人要厚道，别馋我嘛...[抓狂]
2,手机上看不了视频真急人啊[抓狂]
0,[爱你][爱你][可爱]下次带你见其他同学这一餐吃得真心开心。期待下次。对于我来说都是有十年未见的老同学了噢
1,不是我啊！我没留脚印！帆姐火爆……你未婚啊！帆姐这是什么节奏我是用手的！[思考][思考]单身的这么多？10分钟100多人！
1,下午看了电影，就这样吧，没什么可多说的。
2,传说好，可是，您这可是一出，完了是饿死了，这话说的我都不知道你是国人了。[泪]大姐您这话说的我，转半天也没明白，好坏都没明白[泪]
0,于老师辛苦了，看来我们必须把您玩起来了[馋嘴][威武][哈哈]好书。封面写着玩儿于谦。师哥，您辛苦了！
1,男人…禁止裸泳…
1,下午整理了房间，平平常常[钟]
2,当爹进行时天天在外面玩时，捏着塑料水瓶不停地给石子、小草、蚂蚁、池塘、人行道“下雨”，但期盼中的雨一直也没下下来。结果晚上他睡觉了，大雨倾盆而至，给上班路上的他爹淋成落汤鸡。[衰]
1,今天看了电影，不好不坏[思考]
0,今天是国际接吻日哦！大家亲亲起来~~~谁都可以亲亲，今天是亲吻节，此行为今天全球通行！[嘻嘻][嘻嘻][嘻嘻]
0,以为甜品第一呢：）甜品也喜欢[爱你]不过看到日料会控制不住，所以日料第一/:原来小皮的最爱在日料，我还以为是甜品呢：）最爱的就是日料！//
0,[亲亲]多谢大家喜欢，常来梨子这坐坐哦~
1,今天看了电影，和平时一样，继续日常事务。
1,所以我说网络流行语就是网络“流星雨”，不必跟风，但要有所了解，语言的变化折射着时代发展的足迹。是朝语，也是拽语，明明是人话，非要弄成神话~~
1,哈哈！搭客仔，来自五湖四海。他兜客是不是用英文？他锐利的眼神四下搜罗着客人，相当有型，可惜抓拍不到啊方便嘛……
2,炒糊了[可怜]如果男朋友不吃就不是真爱[伤心]
0,哇喔~~有兴趣的朋友快来啊[鼓掌][鼓掌]
0,下午茶啦~~~甜控们坐不住啦！~~~法国名厨YannickAlleno旗下的S.T.A.Y思餐厅出品！焦糖的面包球配上鲜奶油，好美味哦[鼓掌]
1,最近吃了午饭，平平常常
2,哪儿来的火呢？嗓子痛牙痛，臭猫累得还被送去打针了！哎，顺当点吧。小身板不抗折腾啊！[晕]
1,这周去了公司，正常进行，没什么可多说的。
2,我努力笑得低调点第二个太不严肃了转发微博
1,女子怕晒这一点就是不如男
1,周末，心情平淡，出门买了菜[思考]
0,今天我们是义工[哈哈]
1,这周等公交车，没什么特别的[思考]
0,茄子你这是要闹哪样呀？[哈哈][哈哈]
1,上午看了电影，没什么感觉，没什么可多说的。
1,最近吃了午饭，平平常常[ok]
1,劳驾，我不要果子不要鸡蛋，面饼加二斤葱刷半斤面酱[汗].....关于一套煎饼的混合运算可以进小学数学教材。
1,上午，无喜无悲，接了个电话[围观]
2,这么快已经一年了，花依旧，人不再。
0,阳台果然是拍照的好场所呢[爱你]
2,长大了真不好，那么多好看的贴纸都没地方贴。高中的时候把书和本还有各种东西上贴满各种喜欢的贴纸，现在看着就只能发愁贴哪儿...[失望]
0,海南旅游资讯【高科技点亮文明生态村二维码给你当“导游”】在万宁文通村，游客只要打开智慧兴隆旅游APP软件，在游览途中轻扫二维码，就会立马出现对该植物图文并茂的简介。不久后，将从吃住行游购娱六大方面，体验到全方位的数字化信息服务。果然是智能机机的天下了~[嘻嘻]
2,[抓狂]打?信箱，?卒。。。
0,我也想去哇[嘻嘻]这么多明星阿，太给力了吧！泼水节[威武]太羡慕在版纳的盆友了！
1,五月花新社野火烧不尽，春风吹又生。
1,哎用手机流量看的，不知道这泪是心疼流量还是被MV情节感动的！
2,法兰西，每天都是这样的蓝天，太单调，不能有些花样吗？比如：雾啊，霾啊，灰啊，尘啊，沙啊，什么的。Deversity！[抓狂]干邑，Cognac又一普通的清爽天儿，洗眼洗肺洗洗胃。。。
2,【帮转】没有牙齿被放归将很难生存！求领养、求关注！今天是手术第二天，去医院看啦小咪，很惊叹动物的承受能力，短短的时间小家的精神状态和之前有着明显的改变，人拔一颗牙还要疼上好几天，它可是满口牙全拔啦！还知道隔着笼子伸手够人，孩子很亲人，使劲往手下钻求抚摸，很心酸[泪][泪][泪]
0,【城市之音四川台FM102.6】城市之音莫忘初衷转发此微博并@3位及以上好友，还有机会获得小圆宝赠送的《有多少爱可以胡来》话剧门票，看城市之音女DJ跨界出演，闪亮话剧舞台哦！胡来门票抢起来吧！[亲亲]
0,行游中国【非去不可的国内十大最美村落】1.新疆喀纳斯图瓦村落2.四川西部丹巴藏寨3.贵州西江千户苗寨4.广东开平碉楼及附近村落5.安徽西递宏村6.江西婺源村落7.广东连南瑶寨8.云南元阳哈尼族村落9.福建土楼建筑群及村落10.贵州黎平侗寨。到最美的村落，享受一下最美好的时光吧！[鼓掌]
0,叫上小伙伴和家人，一起回家吃顿饺子吧！欢迎回家！每次看完爸爸去哪儿我都想吃饺子！我也要吃！我要吃东方饺子王。
1,明天吃了饭，一般般，没什么可多说的。
2,看来不能存钱了[泪][泪]转发微博
0,[哈哈][哈哈][哈哈]转发微博
0,还是大聚餐，关键还是火?。。。冬天火锅P0[嘻嘻]
2,亲，宝贝下架就说明卖完了不好意思啊特惠商品数量有限，有几样宝贝一上架二十分钟就被一抢而空再等下次机会吧怎么下架了？？？按摩回来就没有了[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][泪][泪][泪][泪][泪][泪]
2,None[失望]
1,求上gif图~
0,[爱你][爱你][爱你]
1,晚上提交了报告，普普通通
1,美丽时尚主持人
0,真的幸福，这次体验让我很满意[给力]
1,可以男扮女装不
2,绝对暧昧！呼吁弄个女员工休息室吧！衣服还不是大问题，但那个电动美德乐的动静太暧昧了[衰]
0,恭喜[鼓掌]以后去天津就只在这儿吃了
0,[赞]不然再来一份？[哈哈]
2,又地穿甲[泪][泪]
0,[笑哈哈][鼓掌][鼓掌]
2,真便宜???帮转下~/安徽的网友都转一下吧，民办老师不容易。[泪]
1,北京的童鞋们，有破旧的除了铃不响其他哪都响的自行车卖的请私信右边
2,[抓狂]胖灰机哦!
2,这是黑社会还是奴隶社会？？？书记该罢免了！[怒]不实行宪政就一定是书记大于宪法。当官的要都这样，这个国家完了。书记，她还是个孩子。
1,早安!
2,刚才两辆跟我较劲的车在距离我车身一拳距离的地方追尾了，我大笑着从他们身边开过，大笑！哈哈哈哈哈哈…附赠媚眼活该
2,我一没有牺牲精神，二没有不拉痢疾的精神，白种男人我干不过人家，白种女人估计也干不过。我要去光复，还不得光腚出来？等你去光复？估计真是白求。找白求恩走走关系行不？
2,雨下的太大了[抓狂]
0,哈，你这还没想到？哥：没想到您满有情趣的！！这个就叫做修养，您懂。[哈哈][哈哈][哈哈]第一次做时豆蔻放多了，那味道。。直接给跪了
2,该干活的干活，该写报告的写报告，3月的工作计划要如期完成！明天经营分析会，都提前做好准备！[怒骂]
1,有些人从他们的角度揣测你，因为他们自己是那样想的，所以嘛?不解释，艾?还是不解释、不公开，秘密|嘻嘻
2,长沙是今年夏天中国最热的火炉，据说这里高温天气持续了46天。刚才拿手表测量，三分钟时间，39.1℃。相比之下，广州算是避暑剩地了。
1,差不多这是一家神奇的网站啊
0,红色礼服不错。。honeymoon来北京呗[抱抱]
1,这一集是在向致敬嘛？
1,我手里这两根长棍，都是一种来自澳洲的乐器，非洲音乐里也会用到，要练习非常复杂的呼吸法才能吹奏，就像内功一样~有谁知道叫啥吗？同学不许抢答!
0,【游泳】利用午休时间去游泳，虽然不怎么会游泳，虽然只游了20分钟就浑身发软……但是，最重要的一点是：脖子感觉轻松了许多。[太开心]
1,哈哈，几个哥们在谈政治理想，某地三女孩在喝酒谈人生
0,【香港美食TOP50】没吃过不算到香港！港式传统美食的种类平常在茶餐厅里不会特别全，有一些美味只有在香港细细寻味才能吃的到[爱你]
0,千好万好都没有妈妈好。早晨出门的时候，李小兔非要妈妈抱，我坐在沙发上穿鞋的时候他爬到我身边费劲地抓着我站起来，要我抱。我穿上鞋，给他喂奶。他边吃边玩，不紧不慢的。放下就大哭，我狠心出门，在门外还听得到他的哭声你这不是让为娘的牵肠挂肚吗?
2,北师大110校庆纪念章。回头再找我收藏的＂财宝＂，啊，找不到放哪了[泪]使劲使劲找
0,大玩具?[嘻嘻]
1,晚上喝了杯水，正常进行[ok]
1,晚上在家休息，没什么特别的，没什么可多说的。
2,[衰]很庆幸我还活着转发微博
0,[偷笑][偷笑][偷笑][哈哈]笑屎
2,难怪女孩子都喜欢打扮原来是从小就培养啊
0,这个真的有就很文艺哟绝对有！围观还有这么多文艺青年吗？[哈哈]金光洒玉殿，碧水映蓝天；一环紫禁地，三宫龙塌前；远眺晴雪日，近看琼岛岚；转瞬古今事，已越七百年。
1,最近回复了消息，按部就班，没什么可多说的。
2,[晕][可怜]
0,带着微博去圆梦好有心，梦想君感动了，也感谢您做的台标！！！[爱你]
2,有些事情，看着好像不紧急，但等你发现别人开始做的时候，已经晚了我厂。。。[泪]
0,呢外套&单肩包&牛仔裤[爱你]
1,麻烦各位有钱的捧个钱场，粉条一个；没钱的捧个人场，转发一个。在下这厢有礼，感激不尽。
0,【神饼预定开启】亲，您预定的6盒鲜肉月饼请于7/17号中午15:00左右至我们中餐厅提取，来时请报微博名[馋嘴][馋嘴]。。`(*∩_∩*)′竺姐姐[嘻嘻]
0,我曾经一度不理解，在高原不累嘛？人类都一样爱显摆！不过确实好看！[哈哈][哈哈][哈哈]
0,感谢您的光临！[鼓掌]祝您入住愉快！
1,明天，情绪稳定，看了电影[钟]
0,像这样的小摆件，是不是还停留在您小时候的记忆里？和平饭店收藏馆不单为您讲述和平饭店的前世今生，更将带您回到小时候的记忆里[可爱]
2,我就是一个双子座的好奇宝宝[晕]肿么办捏？早晚把自己累倒[汗]也没人心疼！该[鄙视]！
1,最近，就这样吧，参加了会议[ok]
0,真的惊喜，这份礼物让我很满意[鼓掌]
1,?控器?什?要包著塑料？我有这个癖好?什?打?球要去附近?校?什?吃?物???什?吃狗肉孩子成年後?什?不?父母?控器?什?要包著塑料
0,PAELLAPARTY好期待的眼神啊~~从来没等得那么值得过呀！！[鼓掌]
0,终于快结束了！哈哈哈，，，倒计时开始，亲们~
2,你爹可能是正宗湘菜控我咋只记得十四岁那年和父母第一次去中山路那家长沙第一家肯德基时我爸一看排长队扭头就出来不顾我气得流眼泪硬拉着我们去了又一村[泪]咋差距这么大捏[失望]
0,bellydance[爱你][爱你][爱你]
1,这广告幸好不是王麻子发的微博：泼墨过时了，你的墨能黑掉他们的网站吗？
0,小朋友，我在帝都哦。[哈哈]
1,崔哥，你幸福吗
2,杜蕾斯官方微薄还行[衰]
0,[给力]终于有人开Fashion现场微博啦!!~~
0,敢不敢不一起说小色三八快乐[偷笑]大家一起来看妇女之友吧！[鼓掌]恭喜！预祝专场大红！
0,Shestheprettiestofthemall~[爱你]我在台北纯K(打浦桥店)
0,好感动真好！
0,微游山东早起到洪家楼教堂转转，远远挥挥手，要和济南说再见了~谢谢的热情款待，这次的两湖达人山东行玩的很嗨很尽兴！济南和我想像中真的很不一样，干净漂亮宛若江南，有机会还要再来~[爱你]。。。【太想看济南的雪景啦】。。。我在这里:
1,虽然这是个乱穿衣的季节，但阳光灿烂的正午时分，出门买水果遇见一对情侣，男的短袖T，女的却是厚厚的呢大衣，我还是深深地震撼到了：这两位从两个季节来，是怎么走到一起的？[汗]
2,呵呵，这么一说，龙虾确实挺可怜的！[泪]人家在深海里摸黑长了十几年，一次次退壳，躲过无数被鱼吃掉的危险，被人捞起来，低温冻，昏死过去那么久，坐了那么长时间飞机。却被你这样爆炒、烧烤、做成毛血旺！你想过它的感受吗！！！
1,最近吃了饭，无喜无悲[围观]
1,旅游攻略【国内一年旅行时间表】在合适的季节去喜欢的地方旅行。国内一年旅行时间表，很实用哦！不过为什么没有湖北……（转）
2,[怒]早想什么来着！
2,我会开车，开车门，瑞秋你需要助理么车钥匙在你桌上，高桑送的一直在开会[衰]亲们要干嘛[衰]瑞秋，瑞秋，你在公司吗？瑞秋，瑞秋，你在公司吗？
1,蜀道难难于上青天。之乎者也堂而惶之金玉满堂.日进斗金蜀犬吠日
2,我现在睡觉前都基本不玩手机了！！很注意了怪不得总觉得眼睛不舒服全中！我是不是要挂了[泪][泪][泪]睡觉前玩手机，千万别忘了这些咯
0,我本指望出差减肥，谁知山东如此养人。每晚两个大饺子垫底！啧啧，家乡的鲅鱼馅饺子，馋！[馋嘴]
2,小编有预感，今天粉丝数能破3K。哪位亲能成为CNNGo第3000个粉呢？倒数计时开始！
2,每次要离开北京前一夜，总是豪雨、淹水欢送我。[泪]太感动了。
0,一杯清茶一本好书是用来打发飞机晚点的时间的，很清闲对不对？我们要学会用最轻松的方式应对最烦躁的时间和事件，这样可比你着急上火值多了![嘻嘻]
2,变态太多了[怒][怒][怒]
1,今天按时下班，普普通通[围观]
2,这个王八旦[怒]真TM不如畜生[怒]
0,德钦御庭今天的天空好像更蓝，连云朵都很少呢?再次见到日照金山羡慕阿，是有多幸运多惬意阿[鼓掌]
2,无语[晕]
2,[吃惊]这个是我什么时候传的(⊙o⊙)…大家先围观因为这个是用的鸡脯肉，所以做出来的口感和滋味并不是很理想，后面会继续分享改进版，使用鸡腿肉做的，而且汤汁也做了改进。
1,有神马表示么
2,还说我呢，。。。。。[崩溃]放假了，终于可以睡懒觉了，你这个小东西居然还是在六点半自然醒，这才是杯具呢[抓狂][抓狂][抓狂]
1,明天在家休息，不过如此[围观]
2,呵呵，“洁癖”，这心态，我养过的宠物也都是处呢，如若不然，便觉得它们不那么可爱了，也不美好了…[晕]所以标题是否可改成：《被遗弃的忠犬》？分开永远都不会有第二个理由…
1,昨天才知道什么叫“农大绿”
2,[悲伤]请相信：珍惜了，能拥有；付出了，有回报；走过了，不后悔。
1,帮转您真是被逼上梁山了。。。[汗]帮转！
0,今天是澳门回归14周年纪念日。[鼓掌]当年回归的场景相信很多人都历历在目，而今天，我们对于澳门的文化、习俗有没有进一步的了解呢？澳门的古建筑有哪些？小伙伴们过来报一报吧。
1,放点爵士多好，暗示大家快回家，喝点小酒啥的：）放点歇斯底里的爆炸摇滚也好，那意思是：我TM受够你们了，光转悠，不掏钱，都给我从哪儿来回哪儿去吧！哈哈哈，我也是转发微博
0,完美的婚礼堂，仿佛置身欧洲城堡……[鼓掌]
1,81194是81192还是81194。。。81194！请返航！今非昔比！眼里进沙子了
2,同加班[泪]
2,阿啊啊啊啊啊啊啊啊可以快进到ep.10吗啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊!--第10话还要等一周[泪]
0,想想办法吧！狗X的贵G福利真好！！贵G太niubility了，猥琐民工们有福了吧看了公司照片，真是本尊啊，太强了
2,努力去相信谢谢借口吧，骂也无益[伤心]
0,"老大就是老大,前几天在新浪微博开访谈,俺问了老大一个问题,老大回答俺啦,而且还具有极大的指导意义,感动得俺一塌糊涂啊!感谢老大!!![嘻嘻]2012年第一次上网，看到偶的最新一位粉丝时彻底惊到了――是老大啊，老大居然开始织围脖了大家快来啊~~"
2,回复:英雄呗!天啊，怎么炸成这样，可怜啊！靠，我是你师哥!暴宠…[怒骂][怒]哎哟我去.....暴宠你很抢镜啊后面那包子炸的有点过火了快炸傻了
1,阴谋论有点意思，我怀疑是东东的微博营销广告谁叫他又有好运又有MONEY的哈哈哈，理财到王总头上啦！
